Florence,"Florence Amerigo Vespucci Peretola, Italy (FLR)",FLR,43.8086111,11.2027778,Europe/Rome
Florence,"Florence, SC (FLO)",FLO,34.1852778,-79.723889,America/New_York
Florianopolis,"Florianopolis Hercilio Luz, Brazil (FLN)",FLN,-27.670556,-48.547222,America/Sao_Paulo
Floro,"Floro, Norway (FRO)",FRO,61.5836111,5.02472222,Europe/Oslo
Foggia,"Foggia Gino Lisa, Italy (FOG)",FOG,41.4333333,15.5347222,Europe/Rome
Fonte Boa,"Fonte Boa, Brazil (FBA)",FBA,-2.5336111,-66.067222,America/Manaus
Forde,"Forde Bringeland, Norway (FDE)",FDE,61.385,5.7525,Europe/Oslo
Forli,"Forli Luigi Ridolfi, Italy (FRL)",FRL,44.1955556,12.0697222,Europe/Rome
Formosa,"Formosa El Pucu, Argentina (FMA)",FMA,-26.212778,-58.228056,America/Argentina/Buenos_Aires
Fort de France,"Fort de France Lamentin, Martinique (FDF)",FDF,14.5911111,-61.003056,America/Martinique
Fort Dodge,"Fort Dodge, IA (FOD)",FOD,42.5511111,-94.191944,America/Chicago
Fort Lauderdale,"Fort Lauderdale International, FL (FLL)",FLL,26.0725,-80.152778,America/New_York
Fort McPherson,"Fort Mcpherson, NT",ZFM,67.4075,-134.86056,America/Edmonton
Fort Myers,"Fort Myers Southwest Florida Reg, FL (RSW)",RSW,26.5361111,-81.755278,America/New_York
Fort Smith,"Fort Smith Municipal, AR (FSM)",FSM,35.3366667,-94.3675,America/Chicago
Fort Wayne,"Fort Wayne Baer Field, IN (FWA)",FWA,40.9786111,-85.195278,America/Indiana/Indianapolis
Fort Yukon,"Fort Yukon, AK (FYU)",FYU,66.5713889,-145.25056,America/Anchorage
Fortaleza,"Fortaleza Pinto Martins, Brazil (FOR)",FOR,-3.7763889,-38.5325,America/Belem
Frankfurt,"Frankfurt International, Germany (FRA)",FRA,50.0330556,8.57055556,Europe/Berlin
Franklin,"Franklin Chess Lamberton, PA (FKL)",FKL,41.3861111,-79.866667,America/New_York
Freeport,"Freeport Grand Bahama International, Bahamas (FPO)",FPO,26.5586111,-78.695556,America/Nassau
Freetown,"Freetown Lungi International, Sierra Leone (FNA)",FNA,8.61638889,-13.195556,Africa/Freetown
Fresno,"Fresno Yosemite International, CA (FAT)",FAT,36.7761111,-119.71806,America/Los_Angeles
Friday Harbor SPB,"Friday Harbor Sea Plane Base, WA (FBS)",FBS,48.54,-123.01611,America/Los_Angeles
Friday Harbor,"Friday Harbor, WA (FRD)",FRD,48.5255556,-123.02944,America/Los_Angeles
Friedrichshafen,"Friedrichshafen, Germany (FDH)",FDH,47.6713889,9.51138889,Europe/Berlin
Fuerteventura,"Fuerteventura, Spain (FUE)",FUE,28.4527778,-13.863889,Atlantic/Canary
Fukue,"Fukue, Japan (FUJ)",FUJ,32.6663889,128.832778,Asia/Tokyo
Fukuoka,"Fukuoka, Japan (FUK)",FUK,33.5858333,130.450556,Asia/Tokyo
Funafuti Atol,"Funafuti Atol International, Tuvalu (FUN)",FUN,-8.5252778,179.195833,Pacific/Funafuti
Funchal,"Funchal Madeira, Portugal (FNC)",FNC,32.6941667,-16.778056,Europe/Lisbon
Fuyang,"Fuyang, China (FUG)",FUG,32.8666667,115.7,Asia/Shanghai
Fuzhou,"Fuzhou, China (FOC)",FOC,25.935,119.663333,Asia/Shanghai
Gaborone,"Gaborone S. Khama Int'l, Botswana (GBE)",GBE,-24.555278,25.9183333,Africa/Lusaka
Gainesville,"Gainesville Regional, FL (GNV)",GNV,29.69,-82.271667,America/New_York
Galcaio,"Galcaio, Somalia (GLK)",GLK,6.78111111,47.4380556,Africa/Mogadishu
Galena,"Galena, AK (GAL)",GAL,64.7361111,-156.9375,America/Anchorage
Gambier Island,"Gambier Island, French Polynesia (GMR)",GMR,-23.08,-134.89028,Pacific/Gambier
Garden City,"Garden City Municipal, KS (GCK)",GCK,37.9275,-100.72444,America/Chicago
Gaua,"Gaua, Vanuatu (ZGU)",ZGU,-14.219444,167.588611,Pacific/Efate
Gauahati,"Gawahati Borjhar, India (GAU)",GAU,26.1061111,91.5858333,Asia/Kolkata
Gaya,"Gaya, India (GAY)",GAY,24.7444444,84.9511111,Asia/Kolkata
Gaziantep,"Gaziantep Oguzeli, Turkey (GZT)",GZT,36.9472222,37.4786111,Europe/Istanbul
Gdansk,"Gdansk Lech Walesa, Poland (GDN)",GDN,54.3775,18.4661111,Europe/Warsaw
Gelendzik,"Gelendzhik, Russia (GDZ)",GDZ,44.5666667,38.0166667,Europe/Moscow
Geneva,"Geneva International, Switzerland (GVA)",GVA,46.2380556,6.10888889,Europe/Zurich
Genoa,"Genoa Cristoforo Colombo, Italy (GOA)",GOA,44.4133333,8.8375,Europe/Rome
George Town,"George Town Exuma International, Bahamas (GGT)",GGT,23.5625,-75.878056,America/Nassau
Georgetown,"Georgetown Cheddi Jagan International, Guyana (GEO)",GEO,6.49861111,-58.254167,America/Guyana
Gethsemani,"Gethsemani, QC",ZGS,50.3333333,-60.666667,America/Blanc-Sablon
Ghardaia,"Ghardaia Noumerat, Algeria (GHA)",GHA,32.3841667,3.79416667,Africa/Algiers
Gibraltar,"Gibraltar, Gibraltar (GIB)",GIB,36.1511111,-5.3497222,Europe/Gibraltar
Gillette,"Gillette Campbell County, WY (GCC)",GCC,44.35,-105.53333,America/Denver
Gerona,"Girona Costa Brava, Spain (GRO)",GRO,41.9008333,2.76055556,Europe/Madrid
Gizo,"Gizo, Solomon Islands (GZO)",GZO,-8.0975,156.863889,Pacific/Guadalcanal
Glasgow,"Glasgow International, United Kingdom (GLA)",GLA,55.8719444,-4.4333333,Europe/London
Goa,"Goa Dabolim, India (GOI)",GOI,15.3808333,73.8313889,Asia/Kolkata
Goiania,"Goiania Santa Genoveva, Brazil (GYN)",GYN,-16.631944,-49.220556,America/Sao_Paulo
Golovin,"Golovin, AK (GLV)",GLV,64.55,-163.01667,America/Anchorage
Goose Bay,"Goose Bay, NL",YYR,53.3191667,-60.425833,America/Halifax
Gorgan,"Gorgan, Iran (GBT)",GBT,36.9113889,54.3980556,Asia/Tehran
Gothenburg,"Goteborg City Airport, Sweden (GSE)",GSE,57.7747222,11.8702778,Europe/Stockholm
Gothenburg,"Goteborg Landvetter, Sweden (GOT)",GOT,57.6627778,12.2797222,Europe/Stockholm
Granada,"Granada Federico Garcia Lorca, Spain (GRX)",GRX,37.1886111,-3.7772222,Europe/Madrid
Grand Cayman Island,"Grand Cayman Island Owen Roberts International, Cayman Islands (GCM)",GCM,19.2927778,-81.357778,America/Cayman
Grand Junction,"Grand Junction Walker Field, CO (GJT)",GJT,39.1166667,-108.51667,America/Denver
Grand Rapids,"Grand Rapids Kent County International, MI (GRR)",GRR,42.8808333,-85.522778,America/New_York
Grants Pass,"Grants Pass, OR (GTP)",GTP,42.51,-123.38778,America/Los_Angeles
Graz,"Graz, Austria (GRZ)",GRZ,46.9936111,15.44,Europe/Vienna
Great Falls,"Great Falls International, MT (GTF)",GTF,47.4819444,-111.37056,America/Denver
Moncton,"Greater Moncton, NB",YQM,46.1122222,-64.678611,America/Halifax
Peoria,"Greater Peoria, IL (PIA)",PIA,40.6641667,-89.693333,America/Chicago
Green Bay,"Green Bay Austin-Straubel, WI (GRB)",GRB,44.485,-88.129722,America/Chicago
Greensboro/High Point,"Greensboro/High Point P.T. Int'l, NC (GSO)",GSO,36.0977778,-79.937222,America/New_York
Greenville,"Greenville-Spartanbur, SC (GSP)",GSP,34.8955556,-82.218889,America/New_York
Grenada,"Grenada Maurice Bishop International, Grenada (GND)",GND,12.0041667,-61.786111,America/Grenada
Groningen,"Groningen Eelde, Netherlands (GRQ)",GRQ,53.125,6.58333333,Europe/Amsterdam
Guadalajara,"Guadalajara M. Hidalgo, Mexico (GDL)",GDL,20.5216667,-103.31111,America/Cancun
Guam,"Guam A.B. Won Pat International, Guam (GUM)",GUM,13.4833333,144.796111,Pacific/Guam
Guangzhou,"Guangzhou Baiyun, China (CAN)",CAN,23.3925,113.298889,Asia/Shanghai
Guatemala City,"Guatemala City La Aurora, Guatemala (GUA)",GUA,14.5833333,-90.533333,America/Guatemala
Guayaquil,"Guayaquil Simon Bolivar, Ecuador (GYE)",GYE,-2.1575,-79.883611,America/Guayaquil
Guernsey,"Guernsey, United Kingdom (GCI)",GCI,49.4347222,-2.6019444,Europe/London
Gulfport/Biloxi,"Gulfport/Biloxi Reg'l, MS (GPT)",GPT,30.4072222,-89.07,America/Chicago
Gunnison,"Gunnison, CO (GUC)",GUC,38.5333333,-106.93333,America/Denver
Gwadar,"Gwadar, Pakistan (GWD)",GWD,25.2333333,62.3294444,Asia/Karachi
Haikou,"Haikou, China (HAK)",HAK,19.9347222,110.458889,Asia/Shanghai
Hailar,"Hailar, China (HLD)",HLD,49.205,119.825,Asia/Shanghai
Hakodate,"Hakodate, Japan (HKD)",HKD,41.77,140.821944,Asia/Tokyo
Halifax,"Halifax Stanfield International, NS",YHZ,44.8808333,-63.508611,America/Halifax
Hamburg,"Hamburg Airport, Germany (HAM)",HAM,53.6302778,9.98833333,Europe/Berlin
Hamburg,"Hamburg Finkenwerder, Germany (XFW)",XFW,53.5358333,9.83694444,Europe/Berlin
Hamilton Island,"Hamilton Island, Australia (HTI)",HTI,-20.358056,148.951667,Australia/Brisbane
Hamilton,"Hamilton, New Zealand (HLZ)",HLZ,-37.866667,175.331944,Pacific/Auckland
Hammerfest,"Hammerfest, Norway (HFT)",HFT,70.6833333,23.6666667,Europe/Oslo
Hangzhou,"Hangzhou, China (HGH)",HGH,30.2294444,120.434444,Asia/Shanghai
Hanover,"Hannover, Germany (HAJ)",HAJ,52.4611111,9.685,Europe/Berlin
Hanoi,"Hanoi Noibai, Viet Nam (HAN)",HAN,21.2211111,105.807222,Asia/Ho_Chi_Minh
Hao Island,"Hao Island, French Polynesia (HOI)",HOI,-18.074722,-140.94583,Pacific/Tahiti
Harare,"Harare International, Zimbabwe (HRE)",HRE,-17.931944,31.0927778,Africa/Harare
Harbin,"Harbin, China (HRB)",HRB,45.6233333,126.250278,Asia/Shanghai
Hargeisa,"Hargeisa Egal International, Somalia (HGA)",HGA,9.51388889,44.0838889,Africa/Mogadishu
Harlingen,"Harlingen Valley Int'l, TX (HRL)",HRL,26.2286111,-97.654444,America/Chicago
Hassi Messaoud,"Hassi Messaoud Oued Irara, Algeria (HME)",HME,31.6730556,6.14055556,Africa/Algiers
Hat Yai,"Hat Yai, Thailand (HDY)",HDY,6.93277778,100.395,Asia/Bangkok
Hatay,"Hatay, Turkey (HTY)",HTY,36.575,36.1597222,Europe/Istanbul
Haugesund,"Haugesund Karmoy, Norway (HAU)",HAU,59.3452778,5.20833333,Europe/Oslo
Havana,"Havana Jose Marti International, Cuba (HAV)",HAV,22.9833333,-82.416667,America/Havana
Hebei Handan,"Hebei Handan, China (HDG)",HDG,36.5258333,114.425,Asia/Shanghai
Hefei,"Hefei, China (HFE)",HFE,31.78,117.298333,Asia/Shanghai
Heho,"Heho, Myanmar (HEH)",HEH,20.7469444,96.7919444,Asia/Rangoon
Helena,"Helena, MT (HLN)",HLN,46.6069444,-111.98278,America/Denver
Helsinki,"Helsinki-Vantaa, Finland (HEL)",HEL,60.3172222,24.9633333,Europe/Helsinki
Herat,"Herat, Afghanistan (HEA)",HEA,34.21,62.2283333,Asia/Kabul
Heringsdorf,"Heringsdorf, Germany (HDF)",HDF,53.8786111,14.1522222,Europe/Berlin
Hermosillo,"Hermosillo Gen Pesqueira Garcia, Mexico (HMO)",HMO,29.0958333,-111.04778,America/Chihuahua
Hilo,"Hilo Int'l, HI (ITO)",ITO,19.7213889,-155.04833,Pacific/Honolulu
Hiroshima,"Hiroshima International, Japan (HIJ)",HIJ,34.4361111,132.919444,Asia/Tokyo
Hobart,"Hobart, Australia (HBA)",HBA,-42.836111,147.510278,Australia/Hobart
Hodeidah,"Hodeidah International, Yemen (HOD)",HOD,14.7530556,42.9763889,Asia/Aden
Hohhot,"Hohhot, China (HET)",HET,40.8513889,111.824167,Asia/Shanghai
Holguin,"Holguin Frank Pais, Cuba (HOG)",HOG,20.7855556,-76.315,America/Havana
Homer,"Homer, AK (HOM)",HOM,59.6455556,-151.47667,America/Anchorage
Hong Kong,"Hong Kong International, Hong Kong (HKG)",HKG,22.3088889,113.914722,Asia/Hong_Kong
Honiara,"Honiara Henderson International, Solomon Islands (HIR)",HIR,-9.4294444,160.051111,Pacific/Guadalcanal
Honolulu,"Honolulu International, HI (HNL)",HNL,21.3222222,-157.92417,Pacific/Honolulu
Hot Springs,"Hot Springs Memorial Field, AR (HOT)",HOT,34.4780556,-93.096111,America/Chicago
Houston,"Houston George Bush Intercntl, TX (IAH)",IAH,29.9844444,-95.341389,America/Chicago
Houston,"Houston Hobby, TX (HOU)",HOU,29.6455556,-95.278889,America/Chicago
Huai'an,"Huai'an Lianshui, China (HIA)",HIA,33.7875,119.127778,Asia/Shanghai
Huangyan,"Huangyan, China (HYN)",HYN,28.5652778,121.430278,Asia/Shanghai
Huntsville,"Huntsville/Decatur Int'l, AL (HSV)",HSV,34.6372222,-86.775,America/Chicago
Hurghada,"Hurghada International, Egypt (HRG)",HRG,27.1783333,33.7994444,Africa/Cairo
Huslia,"Huslia, AK (HSL)",HSL,65.6977778,-156.35139,America/Anchorage
Hyannis,"Hyannis Barnstable, MA (HYA)",HYA,41.6694444,-70.280278,America/New_York
Hyderabad,"Hyderabad Rajiv Gandhi International, India (HYD)",HYD,17.25,78.4166667,Asia/Kolkata
Iasi,"Iasi, Romania (IAS)",IAS,47.1786111,27.6205556,Europe/Bucharest
Ibague,"Ibague, Colombia (IBE)",IBE,4.42166667,-75.133333,America/Bogota
Ibaraki,"Ibaraki, Japan (IBR)",IBR,36.1783333,140.418056,Asia/Tokyo
Ibiza,"Ibiza, Spain (IBZ)",IBZ,38.8727778,1.37305556,Europe/Madrid
Idaho Falls,"Idaho Falls Fanning Field, ID (IDA)",IDA,43.5144444,-112.07083,America/Denver
Igiugig,"Igiugig, AK (IGG)",IGG,59.3180556,-155.90028,America/Anchorage
Igrim,"Igrim, Russia (IRM)",IRM,63.1972222,64.4413889,Asia/Yekaterinburg
Iguassu Falls,"Iguassu Falls Cataratas, Brazil (IGU)",IGU,-25.596111,-54.487222,America/Sao_Paulo
Iguazu,"Iguazu Cataratas, Argentina (IGR)",IGR,-25.737222,-54.473333,America/Argentina/Buenos_Aires
Ilheus,"Ilheus Eduardo Gomes, Brazil (IOS)",IOS,-14.815833,-39.033333,America/Sao_Paulo
Iliamna,"Iliamna, AK (ILI)",ILI,59.7544444,-154.91083,America/Anchorage
Iloilo,"Ilo-Ilo International, Philippines (ILO)",ILO,10.7130556,122.545278,Asia/Manila
Imphal,"Imphal Municipal, India (IMF)",IMF,24.76,93.8966667,Asia/Kolkata
In Amenas,"In Amenas Zarzaitine, Algeria (IAM)",IAM,28.0516667,9.64277778,Africa/Algiers
In Salah,"In Salah, Algeria (INZ)",INZ,27.2511111,2.51194444,Africa/Algiers
Independence,"Independence, Belize (INB)",INB,16.5333333,-88.433333,America/Belize
Indianapolis,"Indianapolis International, IN (IND)",IND,39.7172222,-86.294444,America/Indiana/Indianapolis
Indore,"Indore Devi Ahilya Bai Holkar, India (IDR)",IDR,22.7216667,75.8011111,Asia/Kolkata
Inhambane,"Inhambane, Mozambique (INH)",INH,-23.876389,35.4086111,Africa/Maputo
Innsbruck,"Innsbruck Kranebitten, Austria (INN)",INN,47.2602778,11.3438889,Europe/Vienna
International Falls,"Int'l Falls Int'l, MN (INL)",INL,48.5661111,-93.403056,America/Chicago
Inuvik,"Inuvik/Mike Zubko, NT",YEV,68.3041667,-133.48278,America/Edmonton
Invercargill,"Invercargill, New Zealand (IVC)",IVC,-46.414722,168.313056,Pacific/Auckland
Inverness,"Inverness, United Kingdom (INV)",INV,57.54,-4.05,Europe/London
Inyokern,"Inyokern Kern County, CA (IYK)",IYK,35.65,-117.83333,America/Los_Angeles
Ipatinga,"Ipatinga Usiminas, Brazil (IPN)",IPN,-19.470833,-42.4875,America/Sao_Paulo
Ipota,"Ipota, Vanuatu (IPA)",IPA,-18.866667,169.266667,Pacific/Efate
Iqaluit,"Iqaluit, NU",YFB,63.7563889,-68.555833,America/Montreal
Iquique,"Iquique Cavancha, Chile (IQQ)",IQQ,-20.535278,-70.181389,America/Santiago
Iquitos,"Iquitos C.F. Secada, Peru (IQT)",IQT,-3.7847222,-73.308889,America/Lima
Heraklion,"Irakleion Nikos Kazantzakis, Greece (HER)",HER,35.3397222,25.1802778,Europe/Athens
Iringa,"Iringa, Tanzania (IRI)",IRI,-7.6666667,35.75,Africa/Dar_es_Salaam
Irkutsk,"Irkutsk, Russia (IKT)",IKT,52.2680556,104.388889,Asia/Irkutsk
Iron Mountain,"Iron Mountain Ford, MI (IMT)",IMT,45.8166667,-88.116667,America/Chicago
Ironwood,"Ironwood Gogebic County, MI (IWD)",IWD,46.5333333,-90.133333,America/Chicago
Ishigaki,"Ishigaki, Japan (ISG)",ISG,24.3444444,124.186944,Asia/Tokyo
Islamabad,"Islamabad Benazir Bhutto International, Pakistan (ISB)",ISB,33.6166667,73.0991667,Asia/Karachi
Isle of Man,"Isle of Man Ronaldsway, United Kingdom (IOM)",IOM,54.0833333,-4.6241667,Europe/London
Isles of Scilly,"Isles of Scilly St Mary's, United Kingdom (ISC)",ISC,49.9133333,-6.2916667,Europe/London
Islip Long Island,"Islip Long Island Macarthur, NY (ISP)",ISP,40.7952778,-73.100278,America/New_York
Istanbul,"Istanbul Ataturk, Turkey (IST)",IST,40.9769444,28.8147222,Europe/Istanbul
Itaituba,"Itaituba, Brazil (ITB)",ITB,-4.2422222,-56.000556,America/Belem
Ithaca,"Ithaca Tompkins County, NY (ITH)",ITH,42.4833333,-76.466667,America/New_York
Ivalo,"Ivalo, Finland (IVL)",IVL,68.6072222,27.4052778,Europe/Helsinki
Iwami,"Iwami, Japan (IWJ)",IWJ,34.6763889,131.790278,Asia/Tokyo
Ixtapa/Zihuatanejo,"Ixtapa/Zihuatanejo Internacional, Mexico (ZIH)",ZIH,17.6016667,-101.46056,America/Cancun
Izhevsk,"Izhevsk, Russia (IJK)",IJK,56.8333333,53.4666667,Europe/Moscow
Jabalpur,"Jabalpur, India (JLR)",JLR,23.1777778,80.0519444,Asia/Kolkata
Jackson,"Jackson Hole, WY (JAC)",JAC,43.6072222,-110.73778,America/Denver
Jackson,"Jackson Reynolds Municipal, MI (JXN)",JXN,42.2666667,-84.466667,America/New_York
Jackson,"Jackson-Evers, MS (JAN)",JAN,32.3111111,-90.075833,America/Chicago
Jacksonville,"Jacksonville International, FL (JAX)",JAX,30.4941667,-81.687778,America/New_York
Jaipur,"Jaipur International, India (JAI)",JAI,26.8241667,75.8122222,Asia/Kolkata
Jakarta,"Jakarta Soekarno-Hatta, Indonesia (CGK)",CGK,-6.1255556,106.655833,Asia/Jakarta
Jalapa,"Jalapa, Mexico (JAL)",JAL,19.475,-96.7975,America/Cancun
Dayton,"James Cox Dayton International, OH (DAY)",DAY,39.9025,-84.219444,America/New_York
Jamestown,"Jamestown, ND (JMS)",JMS,46.9297222,-98.678333,America/Chicago
Jamestown,"Jamestown, NY (JHW)",JHW,42.15,-79.25,America/New_York
Jamnagar,"Jamnagar Govardhanpur, India (JGA)",JGA,22.4655556,70.0125,Asia/Kolkata
Janakpur,"Janakpur, Nepal (JKR)",JKR,26.7333333,85.9333333,Asia/Katmandu
Jauja,"Jauja, Peru (JAU)",JAU,-11.8,-75.5,America/Lima
Jeddah,"Jeddah King Abdulaziz International, Saudi Arabia (JED)",JED,21.6794444,39.1566667,Asia/Riyadh
Jerez de la Frontera,"Jerez, Spain (XRY)",XRY,36.7447222,-6.06,Europe/Madrid
Jersey,"Jersey, United Kingdom (JER)",JER,49.2077778,-2.1952778,Europe/London
Jessore,"Jessore, Bangladesh (JSR)",JSR,23.1838889,89.1608333,Asia/Dhaka
Ji An,"Ji An/Jing Gang Shan, China (JGS)",JGS,26.8663889,114.7375,Asia/Shanghai
Jiamusi,"Jiamusi, China (JMU)",JMU,46.8433333,130.465278,Asia/Shanghai
Jiayuguan,"Jiayuguan, China (JGN)",JGN,39.8572222,98.3413889,Asia/Shanghai
Jijiga,"Jijiga, Ethiopia (JIJ)",JIJ,9.36666667,42.7666667,Africa/Addis_Ababa
Jimma,"Jimma Aba Segud, Ethiopia (JIM)",JIM,7.66611111,36.8166667,Africa/Addis_Ababa
Jingchang,"Jingchang Jinchuan, China (JIC)",JIC,38.5419444,102.348611,Asia/Shanghai
Jingdezhen,"Jingdezhen, China (JDZ)",JDZ,29.3391667,117.176389,Asia/Shanghai
Jinghong,"Jinghong Gasa, China (JHG)",JHG,21.9738889,100.759722,Asia/Shanghai
Jining,"Jining, China (JNG)",JNG,35.4166667,116.533333,Asia/Shanghai
Jinjiang,"Jinjiang, China (JJN)",JJN,24.9,118.583333,Asia/Shanghai
Ji-Parana,"Ji-Parana, Brazil (JPR)",JPR,-8.05,-62.866667,America/Manaus
Jiujiang,"Jiujiang, China (JIU)",JIU,29.7333333,115.983333,Asia/Shanghai
Jixi Shi,"Jixi Shi Xingkaihu, China (JXA)",JXA,45.2925,131.191944,Asia/Shanghai
Joacaba,"Joacaba, Brazil (JCB)",JCB,-27.166667,-51.516667,America/Sao_Paulo
Joao Pessoa,"Joao Pessoa Castro Pinto, Brazil (JPA)",JPA,-7.1483333,-34.950556,America/Belem
Jodhpur,"Jodhpur, India (JDH)",JDH,26.2511111,73.0488889,Asia/Kolkata
Joensuu,"Joensuu, Finland (JOE)",JOE,62.6627778,29.6075,Europe/Helsinki
Johannesburg,"Johannesburg O.R. Tambo International, South Africa (JNB)",JNB,-26.139167,28.2461111,Africa/Johannesburg
Johnstown,"Johnstown Cambria County, PA (JST)",JST,40.3161111,-78.833889,America/New_York
Johor Bahru,"Johor Bahru Sultan Ismail International, Malaysia (JHB)",JHB,1.64055556,103.670278,Asia/Kuching
Joinville,"Joinville Lauro Carneiro Loyola, Brazil (JOI)",JOI,-26.224444,-48.7975,America/Sao_Paulo
Jonesboro,"Jonesboro, AR (JBR)",JBR,35.8316667,-90.646389,America/Chicago
Jonkoping,"Jonkoping, Sweden (JKG)",JKG,57.7575,14.0686111,Europe/Stockholm
Joplin,"Joplin, MO (JLN)",JLN,37.1519444,-94.498333,America/Chicago
Jorhat,"Jorhat Rowriah, India (JRH)",JRH,26.7316667,94.1755556,Asia/Kolkata
Juazeiro do Norte,"Juazeiro do Norte Regional do Cariri, Brazil (JDO)",JDO,-7.2180556,-39.270556,America/Belem
Juba,"Juba, South Sudan (JUB)",JUB,4.87194444,31.6011111,Africa/Dar_es_Salaam
Juiz de Fora,"Juiz de Fora Francisco de Assis, Brazil (JDF)",JDF,-21.791389,-43.386667,America/Sao_Paulo
Julia Creek,"Julia Creek, Australia (JCK)",JCK,-20.668333,141.7225,Australia/Brisbane
Juliaca,"Juliaca, Peru (JUL)",JUL,-15.467222,-70.158056,America/Lima
Juneau,"Juneau International, AK (JNU)",JNU,58.355,-134.57639,America/Anchorage
Juzhou,"Juzhou, China (JUZ)",JUZ,28.9666667,118.833333,Asia/Shanghai
Jyvaskyla,"Jyvaskyla, Finland (JYV)",JYV,62.3994444,25.6783333,Europe/Helsinki
Kabul,"Kabul International, Afghanistan (KBL)",KBL,34.5658333,69.2125,Asia/Kabul
Kagoshima,"Kagoshima, Japan (KOJ)",KOJ,31.8033333,130.719444,Asia/Tokyo
Kahului,"Kahului, HI (OGG)",OGG,20.8986111,-156.43056,Pacific/Honolulu
Kalamata,"Kalamata, Greece (KLX)",KLX,37.0683333,22.0255556,Europe/Athens
Kalibo,"Kalibo, Philippines (KLO)",KLO,11.6794444,122.376389,Asia/Manila
Kaliningrad,"Kaliningrad Khrabrovo, Russia (KGD)",KGD,54.89,20.5925,Europe/Kaliningrad
Kamloops,"Kamloops, BC",YKA,50.7022222,-120.44444,America/Vancouver
Kandahar,"Kandahar International, Afghanistan (KDH)",KDH,31.5055556,65.8477778,Asia/Kabul
Kangiqsualujjuaq,"Kangiqsualujjuaq, QC",XGR,58.5833333,-65.983333,America/Montreal
Kansas City,"Kansas City International, MO (MCI)",MCI,39.2975,-94.713889,America/Chicago
Kaohsiung,"Kaohsiung International, Taiwan (KHH)",KHH,22.5772222,120.35,Asia/Taipei
Karachi,"Karachi Quaid-e-Azam Int'l, Pakistan (KHI)",KHI,24.9066667,67.1608333,Asia/Karachi
Karaganda,"Karaganda, Kazakhstan (KGF)",KGF,49.6708333,73.3344444,Asia/Almaty
Karratha,"Karratha, Australia (KTA)",KTA,-20.712222,116.773333,Australia/Perth
Kasabonika,"Kasabonika, ON",XKS,53.5172222,-88.635556,America/Rainy_River
Kaschechewan,"Kaschechewan, ON",ZKE,52.2816667,-81.678056,America/Montreal
Kasigluk,"Kasigluk, AK (KUK)",KUK,60.8666667,-162.53333,America/Anchorage
Kathmandu,"Kathmandu Tribhuvan, Nepal (KTM)",KTM,27.6966667,85.3591667,Asia/Katmandu
Katiu,"Katiu, French Polynesia (KXU)",KXU,-16.339444,-144.40306,Pacific/Tahiti
Katowice,"Katowice Pyrzowice, Poland (KTW)",KTW,50.4741667,19.08,Europe/Warsaw
Kauehi,"Kauehi, French Polynesia (KHZ)",KHZ,-15.780833,-145.12417,Pacific/Tahiti
Kavala,"Kavala Megas Alexandros, Greece (KVA)",KVA,40.9133333,24.6191667,Europe/Athens
Kazan,"Kazan International, Russia (KZN)",KZN,55.6061111,49.2786111,Europe/Moscow
Kegaska,"Kegaska, QC",ZKG,50.1888889,-61.291667,America/Blanc-Sablon
Kelowna,"Kelowna, BC",YLW,49.9561111,-119.37778,America/Vancouver
Kenmore Air Harbor,"Kenmore Air Harbor, WA (KEH)",KEH,47.7611111,-122.25111,America/Los_Angeles
Kerman,"Kerman, Iran (KER)",KER,30.2744444,56.9511111,Asia/Tehran
Kermanshah,"Kermanshah Shahid AshrafiEsfahani, Iran (KSH)",KSH,34.3480556,47.1566667,Asia/Tehran
Ketchikan,"Ketchikan International, AK (KTN)",KTN,55.3555556,-131.71389,America/Anchorage
Key West,"Key West International, FL (EYW)",EYW,24.5561111,-81.759444,America/New_York
Khabarovsk,"Khabarovsk Novy, Russia (KHV)",KHV,48.5280556,135.188333,Asia/Vladivostok
Khartoum,"Khartoum International, Sudan (KRT)",KRT,15.5894444,32.5530556,Africa/Khartoum
Kiev,"Kiev Boryspil International, Ukraine (KBP)",KBP,50.345,30.8947222,Europe/Kiev
Kigali,"Kigali International, Rwanda (KGL)",KGL,-1.9686111,30.1394444,Africa/Kigali
King Cove,"King Cove, AK (KVC)",KVC,55.1166667,-162.265,America/Anchorage
Kingston,"Kingston Norman Manley, Jamaica (KIN)",KIN,17.9355556,-76.7875,America/Jamaica
Kinmen,"Kinmen Shang-Yi, Taiwan (KNH)",KNH,24.4205556,118.344444,Asia/Taipei
Kirkenes,"Kirkenes Hoeybuktmoen, Norway (KKN)",KKN,69.7258333,29.8913889,Europe/Oslo
Kish Island,"Kish Island, Iran (KIH)",KIH,26.5275,53.9791667,Asia/Tehran
Kivalina,"Kivalina, AK (KVL)",KVL,67.7361111,-164.56361,America/Anchorage
Koh Samui,"Koh Samui, Thailand (USM)",USM,9.55,100.066667,Asia/Bangkok
Calcutta,"Kolkata/Calcutta Netaji Subhas Chandra, India (CCU)",CCU,22.6547222,88.4466667,Asia/Kolkata
Komatsu,"Komatsu, Japan (KMQ)",KMQ,36.3947222,136.406667,Asia/Tokyo
Kona,"Kona Keahole, HI (KOA)",KOA,19.7388889,-156.04556,Pacific/Honolulu
Kos,"Kos Ippokratis, Greece (KGS)",KGS,36.7933333,27.0916667,Europe/Athens
